doc_id,corpus,author,segment_id,marker,marker_group,marker_category,count,word_count,prevalence
LPM_1983,longitudinal,lpm,1,harm,dyadic_harm,harm_justification,0,22750,0
LPM_1987,longitudinal,lpm,1,harm,dyadic_harm,harm_justification,0,9200,0
LPM_1992,longitudinal,lpm,1,harm,dyadic_harm,harm_justification,0,6281,0
LPM_1997,longitudinal,lpm,1,harm,dyadic_harm,harm_justification,0,17829,0
LPM_2001,longitudinal,lpm,1,harm,dyadic_harm,harm_justification,0,20733,0
SotU-1964,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,3239,0
SotU-1967,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,7242,0
SotU-1970,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,4502,0
SotU-1982,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,5290,0
SotU-1983,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,5681,0
SotU-1984,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,5061,0
SotU-1985,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,4310,0
SotU-1986,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,3561,0
SotU-1987,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,3893,0
SotU-1988,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,1,4976,0.20096463022508038
SotU-1991,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,4020,0
SotU-1994,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,7547,0
SotU-1995,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,9403,0
SotU-1996,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,6438,0
SotU-1997,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,6854,0
SotU-1998,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,7436,0
SotU-1999,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,7628,0
SotU-2000,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,9275,0
SotU-2002,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,3876,0
SotU-2003,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,5450,0
SotU-2004,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,1,5242,0.19076688286913393
SotU-2005,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,5114,0
SotU-2006,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,5367,0
SotU-2007,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,2,5649,0.3540449637103912
SotU-2008,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,1,5794,0.17259233690024162
SotU-2010,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,7486,0
SotU-2011,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,7113,0
SotU-2012,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,7270,0
SotU-2022,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,1,8124,0.12309207287050715
SotU-2023,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,1,9783,0.10221813349688234
SotU-2024,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,2,8689,0.23017608470479917
SotU-2026,longitudinal,sotu,1,harm,dyadic_harm,harm_justification,0,10899,0
1160_KennedyIchbin.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,691,0
142Thunberg.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,742,0
1945 Labour Party Manifesto -.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,5127,0
1949_simone-de-beauvoir-the-second-sex.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,2,350086,0.005712881977571226
anders_breivik_-_2083_manifesto_-_2011.pdf_book_one,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,4,147388,0.027139251499443646
Atlantic-Charter.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1036,0
brenton-tarrant-the-great-replacement-manifesto.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,2,16984,0.11775788977861518
cho_manifesto_1.1.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,2184,0
Communist Manifesto.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,38554,0
DefeatingEurabia1.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,5,134974,0.0370441714700609
Earnest-Manifesto-042719.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,4429,0
"Four Freedoms Speech, Franklin Delano Roosevelt (1).pdf",non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,3386,0
Full_text_I_Have_a_Dream_.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1694,0
Against Pessimism_4.15.1924,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1943,0
character_3.3.1917,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,582,0
chronicles of the new order_9.13.1919,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,507,0
For an ideological preparation of the masses_3-4.1925,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,3333,0
Lessons_5.5.1922,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,930,0
Maximalism and Extremism_7.2.1925,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,436,0
Men of Flesh and Blood_5.8.1921,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,612,0
men or machines_12.24.1916,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1155,0
Neither Fascism nor Liberalism_ Sovietism!_10.7.1924,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1156,0
Newspapers and the workers_12.22.1916,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,706,0
On the Operations of the Central Committee of the Party_12.20.1925,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1164,0
one year of history_3.16.1918,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,917,0
red ink_4.4.1919,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,630,0
revolutionaries and elections_11.15.1919,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,953,0
Speech to the Italian parliament_5.16.1925,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,3493,0
split or disorder_12.11-18.1920,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,931,0
Sterile and Negative Criticism_9.30.1925,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1056,0
The Agrarian Struggle in Italy_8.31.1921,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,836,0
the ape people_1.2.1921,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,991,0
The Arditi del Popolo_7.15.1921,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1060,0
The Communists and the Elections_4.12.1921,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1052,0
the conquest of the state_7.12.1919,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,2212,0
the development of the revolution_9.13.1919,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1469,0
The events of 2-3 December (1919)_12.6-13.19,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1841,0
The Genoa Conference and Italy (19 April 1922)_4.19.1922,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,673,0
The grimace of Gwynplaine_8.30.1921,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,871,0
The parties and the Masses_9.25.1921,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1382,0
the price of history_6.7.1919,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1628,0
the problem of power_11.29.1919,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1800,0
The Revolution against ‘Capital’_12.24.1917,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1311,0
The tactic of failure_9.22.1921,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1112,0
The Turin factory council movement_3.14.1921,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,2990,0
The two fascisms_8.25.1921,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,879,0
The Vatican_3.12.1924,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1493,0
To the section commissars of the FIAT-Brevetti workshops_9.13.1919,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1448,0
unions and councils_10.11.1919,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1864,0
unions and the dictatorship_10.25.1919,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1634,0
war is war_1.31.1921,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1201,0
workers' democracy_6.21.1919,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1360,0
workers and peasants_1.3.1920,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,878,0
workers and peasants_8.2.1919,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1820,0
Hitler_Adolf_-_Mein_Kampf.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,14,272706,0.051337337645669695
Imperium - Yockey.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,5,185037,0.02702162270248653
islamic_government_governance_of_the_jurist.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,2,68475,0.029207740051113543
"Maududi, Sayyid Abul A'la - Al Jihad Fil Islam by Syed Abul Aala Maududi.pdf",non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,21,157148,0.13363199022577443
milestones-f1.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,68070,0
patrick_crusius_-_the_inconvenient_truth_about_me.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,1,2420,0.4132231404958678
"Pierce, William L. - FREE SPEECH ESSAYS 1995-2002.pdf_through_1998",non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,52,342494,0.1518274772696748
PortHuronStatement.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,8737,0
Revolt Against The Modern World - Julius Evola.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,194704,0
rodger_manifesto.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,1,109530,0.009129918743723181
roofmanifesto.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,2460,0
"Russian Imperial Manifesto, Announcing the Start of War in August 1914.pdf",non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,447,0
ted-kaczynski-industrial-society-and-its-future-copy-sent-to-the-post.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,6,35252,0.1702031090434585
the-lawful-and-the-prohibited-in-islam_text.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,1,121566,0.008225984239014198
the state and revolution - lenin.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,40005,0
the urban guerilla concept.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,9362,0
universal declaration of human rights.pdf,non_longitudinal,NA,1,damage,dyadic_harm,harm_justification,0,1784,0
"A House of Many Mansions, 1940",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,1780,0
"A Hush Over Europe, 1939",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,1210,0
"Address to Joint Session of US Congress, 1941",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,3252,0
"Be Ye Men of Valour, 1940",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,1,1394,0.7173601147776184
"Blood, Toil, Tears and Sweat, 1940",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,731,0
"Bolshevism and Imperial Sedition, 1920",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,1521,0
"Do Your Worst; We'll Do Our Best, 1941",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,1236,0
"Every Man to His Post, 1940",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,1277,0
"Fifty Years Hence, 1931",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,4151,0
"Give Us the Tools, 1941",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,2796,0
"I Have Watched This Famous Island..., 1938",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,4607,0
"Mass Effects in Modern Life, 1925",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,4034,0
"MIT Mid-Century Convocation, 1949",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,5135,0
"Never Give In, Never, Never, Never, 1941",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,736,0
"Penny-in-the-Slot Politics, 1934",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,1776,0
"Some Chicken; Some Neck, 1941",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,3535,0
"The Council of Europe, 1949",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,1972,0
"The Few, 1940",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,1,5109,0.1957330201605011
The Fourth Climacteric. 1941,longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,2039,0
"The Invasion of France, 1944",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,1586,0
"The Lights are Going Out (We Must Arm), 1938",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,2451,0
"The Old Lion, 1941",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,1120,0
"The Sinews of Peace, 1946",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,4872,0
"Their Finest Hour, 1940",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,4403,0
"War of the Unknown Warriors, 1940",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,2085,0
"War Speech, 1939",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,552,0
"We Shall Fight on the Beaches, 1940",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,3807,0
"Winston Churchill's Broadcast on the Soviet-German War, 1941",longitudinal,churchill,1,damage,dyadic_harm,harm_justification,0,2040,0
american_civilization.1945,longitudinal,evola,1,damage,dyadic_harm,harm_justification,0,3231,0
dark_age.1934,longitudinal,evola,1,damage,dyadic_harm,harm_justification,0,861,0
decadence.1928,longitudinal,evola,1,damage,dyadic_harm,harm_justification,0,559,0
degeneration.1938,longitudinal,evola,1,damage,dyadic_harm,harm_justification,0,2118,0
fascism.1928,longitudinal,evola,1,damage,dyadic_harm,harm_justification,0,1081,0
jihad.1934,longitudinal,evola,1,damage,dyadic_harm,harm_justification,0,2102,0
neo-pagans.1942,longitudinal,evola,1,damage,dyadic_harm,harm_justification,0,2536,0
occult.1953,longitudinal,evola,1,damage,dyadic_harm,harm_justification,0,1025,0
Against Pessimism_4.15.1924,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1943,0
character_3.3.1917,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,582,0
chronicles of the new order_9.13.1919,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,507,0
For an ideological preparation of the masses_3-4.1925,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,3333,0
Lessons_5.5.1922,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,930,0
Maximalism and Extremism_7.2.1925,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,436,0
Men of Flesh and Blood_5.8.1921,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,612,0
men or machines_12.24.1916,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1155,0
Neither Fascism nor Liberalism_ Sovietism!_10.7.1924,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1156,0
Newspapers and the workers_12.22.1916,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,706,0
On the Operations of the Central Committee of the Party_12.20.1925,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1164,0
one year of history_3.16.1918,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,917,0
red ink_4.4.1919,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,630,0
revolutionaries and elections_11.15.1919,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,953,0
Speech to the Italian parliament_5.16.1925,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,3493,0
split or disorder_12.11-18.1920,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,931,0
Sterile and Negative Criticism_9.30.1925,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1056,0
The Agrarian Struggle in Italy_8.31.1921,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,836,0
the ape people_1.2.1921,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,991,0
The Arditi del Popolo_7.15.1921,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1060,0
The Communists and the Elections_4.12.1921,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1052,0
the conquest of the state_7.12.1919,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,2212,0
the development of the revolution_9.13.1919,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1469,0
The events of 2-3 December (1919)_12.6-13.19,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1841,0
The Genoa Conference and Italy (19 April 1922)_4.19.1922,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,673,0
The grimace of Gwynplaine_8.30.1921,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,871,0
The parties and the Masses_9.25.1921,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1382,0
the price of history_6.7.1919,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1628,0
the problem of power_11.29.1919,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1800,0
The Revolution against ‘Capital’_12.24.1917,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1311,0
The tactic of failure_9.22.1921,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1112,0
The Turin factory council movement_3.14.1921,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,2990,0
The two fascisms_8.25.1921,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,879,0
The Vatican_3.12.1924,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1493,0
To the section commissars of the FIAT-Brevetti workshops_9.13.1919,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1448,0
unions and councils_10.11.1919,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1864,0
unions and the dictatorship_10.25.1919,longitudinal,gramsci,1,damage,dyadic_harm,harm_justification,0,1634,0
